#  im_file        filter  tile  dither  sky_level   FWHM
# Tile 1
/Volumes/RAID/Magellanic_stream/DECam/20140909/pipeline/images/ms_t4_d17_z.fits   z    4    17    8718.1   100.   6.19
/Volumes/RAID/Magellanic_stream/DECam/20140909/pipeline/images/ms_t4_d18_z.fits   z    4    18    9551.4   100.   5.01
/Volumes/RAID/Magellanic_stream/DECam/20140909/pipeline/images/ms_t4_d19_z.fits   z    4    19    9865.9   100.   4.66
/Volumes/RAID/Magellanic_stream/DECam/20140909/pipeline/images/ms_t4_d20_z.fits   z    4    20    9724.9   100.   4.86
/Volumes/RAID/Magellanic_stream/DECam/20140909/pipeline/images/ms_t4_d21_z.fits   z    4    21    10354.4  100.   5.50
/Volumes/RAID/Magellanic_stream/DECam/20140909/pipeline/images/ms_t4_d22_z.fits   z    4    22    9991.6   100.   6.01
/Volumes/RAID/Magellanic_stream/DECam/20140909/pipeline/images/ms_t4_d23_z.fits   z    4    23    9640.6   100.   6.94
/Volumes/RAID/Magellanic_stream/DECam/20140909/pipeline/images/ms_t4_d24_z.fits   z    4    24    10399.2  100.   6.15
/Volumes/RAID/Magellanic_stream/DECam/20140909/pipeline/images/ms_t4_d25_z.fits   z    4    25    11720.7  100.   6.12
/Volumes/RAID/Magellanic_stream/DECam/20140909/pipeline/images/ms_t4_d26_z.fits   z    4    26    11212.1  100.   6.44
/Volumes/RAID/Magellanic_stream/DECam/20140909/pipeline/images/ms_t4_d27_z.fits   z    4    27    12100.2  100.   6.90
/Volumes/RAID/Magellanic_stream/DECam/20140909/pipeline/images/ms_t4_d28_z.fits   z    4    28    11095.0  100.   7.65
/Volumes/RAID/Magellanic_stream/DECam/20140909/pipeline/images/ms_t4_d29_z.fits   z    4    29    10971.8  100.   7.56
/Volumes/RAID/Magellanic_stream/DECam/20140909/pipeline/images/ms_t4_d30_z.fits   z    4    30    11266.1  100.   7.91
/Volumes/RAID/Magellanic_stream/DECam/20140909/pipeline/images/ms_t4_d31_z.fits   z    4    31    12316.4  100.   9.70
/Volumes/RAID/Magellanic_stream/DECam/20140909/pipeline/images/ms_t4_d32_z.fits   z    4    32    13475.6  100.   9.12
/Volumes/RAID/Magellanic_stream/DECam/20140909/pipeline/images/ms_t4_d1_i.fits    i    4    1    5867.4    300.   5.67
/Volumes/RAID/Magellanic_stream/DECam/20140909/pipeline/images/ms_t4_d2_i.fits    i    4    2    5249.0    300.   5.80
/Volumes/RAID/Magellanic_stream/DECam/20140909/pipeline/images/ms_t4_d3_i.fits    i    4    3    4949.4    300.   6.07
